source_url_processed,f0,f1,f2,f3,f4,fact,bias
cosmosmagazine.com,9.723104116372431,7.358830898342353,6.79346613258001,7.242082359256963,9.669598979685738,2,3
rightwingnews.com,11.533169171447271,11.152099058480443,7.528331766707248,1.0986122886681098,10.441003791555163,0,0
mediashift.org,10.760283024624407,6.967909201801884,8.258681496264236,5.308267697401205,10.941269989996359,2,3
thebalance.com,9.120962560824966,5.71373280550937,5.5909869805108565,4.61512051684126,9.101640955052842,2,3
christianpost.com,11.982278882874374,9.211239967219019,8.019283792916793,5.204006687076795,11.025213972876479,1,1
pogo.org,9.565494159542977,8.893298144217916,6.568077911411977,8.907612341319131,9.761635928295886,2,3
africanarguments.org,10.978882390028053,7.901377353792616,6.779921907472253,6.030685260261262,9.714020527581305,2,4
newswithviews.com,6.532334292222348,5.793013608384143,3.1354942159291497,3.610917912644224,8.411165786770708,0,0
metro.co.uk,12.561243959583873,7.91644286012226,8.242229891372231,7.022868086082642,12.408217254248324,2,4
knowyourmeme.com,11.651103545001732,5.5174528964647065,6.878326468291325,6.461468176353718,8.254528881939745,2,3
mediamatters.org,12.784801747609794,7.771488760117617,9.21999362900432,7.763871287820223,11.25888446582814,2,5
crisisgroup.org,11.855372672988171,7.4627891574124465,8.249836485425702,8.641355834036661,9.857757700829954,2,4
newsweek.com,15.001753004359939,5.272999558563747,10.535131600502023,7.922261058353247,11.991820696496944,2,4
climateactiontracker.org,7.962763930168115,6.502790045915622,4.812184355372417,3.6635616461296463,5.961005339623274,2,3
thepublicdiscourse.com,10.412321193621327,4.634728988229637,6.354370040797352,7.206377291472252,8.442254104751742,0,0
ocregister.com,12.242428682490829,7.822444729489318,7.4448332738921925,7.4205789054108,11.179436773149568,2,2
taxjustice.net,10.049274784602108,6.336825731146441,6.54534966033442,2.19722457733622,10.023002421037269,2,4
theguardian.com-observer,10.321572692000396,8.197263371414335,6.3818160174060985,5.645446897643237,9.058586816748646,2,4
howstuffworks.com,11.812637387743326,6.886531642530509,8.412499120301572,7.26122509197192,10.667628933920136,2,3
dailyprogress.com,10.426883833475973,6.796823718274855,6.598509028614515,7.282073658093465,10.90121079509082,2,3
libcom.org,10.357901542376156,7.761744984658913,6.530877627725885,8.782783017393202,10.591119552407964,2,5
zeit.de,14.533683466357255,3.610917912644224,9.190647738630444,7.577633832602728,11.88040483036843,2,4
statesmanjournal.com,10.351501163890248,4.8283137373023015,6.559615237493242,4.31748811353631,11.52846411245087,2,2
renewamerica.com,7.1631723908466425,5.834810737062606,4.248495242049359,3.7841896339182615,7.503840746698952,0,0
scienceblogs.com,9.3672586470476,5.135798437050261,7.193685818395113,4.219507705176107,8.762958920766726,2,3
eurasiagroup.net,11.177424756262903,7.576097340623112,7.6496926237115135,6.968850378341948,9.489183495760761,2,3
shtfplan.com,0.0,0.0,0.0,0.0,0.0,0,0
sourcewatch.org-index.php-SourceWatch,6.546785410760523,2.8903717578961645,4.23410650459726,0.6931471805599453,6.517671272912276,2,5
weeklystandard.com,12.711974165772894,9.525953709356656,8.435983135990693,6.570882962339583,10.965850708529118,2,1
joeforamerica.com,10.248105097311578,9.26785427817679,6.453624998892693,6.118097198041347,10.637272710686252,0,0
greentechmedia.com,11.343287134928612,7.020190708311925,8.024534871605695,5.8888779583328805,10.523553157094481,2,4
news.cgtn.com,16.05895395406501,3.6635616461296463,8.686260632531775,3.8712010109078916,11.076078043033393,2,3
opendemocracy.net,11.054265255184918,7.842278779117353,7.738488122494647,6.373319789577013,10.903714939282837,2,4
breakingdefense.com,10.493798805759473,6.0210233493495275,6.811244378601294,5.062595033026967,9.547312483639047,2,2
mprnews.org,12.421010623017066,6.78897174299217,7.992944547318107,6.934397209928558,11.366430405953848,2,4
newsbreakshere.com,15.441118429105007,6.539585955617668,9.923927231773584,5.1298987149230735,9.05017161982336,0,0
egyptianstreets.com,10.236489488910577,5.9814142112544815,6.499787040655853,7.629489916393995,9.611596635310294,1,4
70news.wordpress.com,13.239445723190446,5.723585101952382,8.33758794211651,8.169902647359145,9.9004328918069,0,0
poynter.org,12.177884054120865,7.567862605463882,9.111072370317514,8.889859587773016,11.00927404495224,2,3
addictinginfo.org,10.310950663306963,7.002155954403621,6.447305862541213,5.384495062789089,10.355359033458447,1,5
surenews.com,11.449410419902296,8.485083137498004,7.240649694255465,8.358900612421644,10.129706370367266,0,0
janes.com,3.258096538021482,0.0,0.6931471805599453,0.0,0.6931471805599453,2,3
nova-magazine.net,9.659694765654068,9.983822525188405,3.258096538021482,7.371489295214277,7.504942068396171,1,5
thewest.com.au,12.017584111964776,6.648984550024776,7.122059881629143,5.690359454324059,11.284744245888678,2,2
usaconservativereport.com,6.507277712385013,5.58724865840025,2.8332133440562166,6.331501849893692,9.502860721068213,0,0
express.co.uk,13.505183342092511,6.364750756851912,8.052933036797567,3.5263605246161616,13.253147750423011,2,1
observatory.journalism.wisc.edu,8.215547411947071,6.84587987526405,4.859812404361672,8.09712193091871,8.119398589612294,2,3
postbulletin.com,9.181117513299279,4.174387269895637,5.749392985908253,5.690359454324059,10.617760014711024,2,2
oilandwaterdontmix.org,6.6025878921893355,6.163314804034642,2.302585092994046,4.48863636973214,6.646390514847728,2,4
iwf.org,12.702699948496273,12.538992150094499,7.4690838849212335,7.963807953231451,10.519969648160588,2,1
newmoderate.com,8.352790135124629,5.9532433342877855,4.653960350157523,8.2987883944492,7.868254265520612,2,4
ips-dc.org,9.548810611260068,7.698482787880946,6.826545223556594,7.903965634032166,9.7544653661431,2,5
worldtribune.com,6.582025138892826,4.7791234931115305,3.58351893845611,0.6931471805599453,9.178643285232928,2,1
merryjane.com,10.515777110135918,6.533788837933344,6.29156913955832,7.9620673087536655,10.273118207635076,2,5
heritage.org,13.348167386560018,10.355931661838287,9.368369236201092,7.78155595923534,11.244065146759038,1,1
desertsun.com,9.100190628475195,7.976595409316577,4.584967478670572,8.729720590267258,10.673456875697358,2,2
americanheritage.com,7.950149887652018,5.58724865840025,2.8903717578961645,6.839476438228843,8.570544366913232,2,3
westmonster.com,10.81041458145732,2.19722457733622,6.091309882077698,0.0,9.48903215258983,2,2
fullfact.org,11.118281595493649,7.200424892944957,7.2254814727822945,7.152268856032539,9.713295101361604,2,3
phnompenhpost.com,12.270811146670413,6.2324480165505225,6.723832440821209,4.430816798843313,10.0983550784986,2,3
fair.org,10.396383394136137,7.195937226475568,7.2041492920359405,7.2916562091744614,9.895908907012576,2,4
mainebeacon.com,3.2958368660043287,0.0,0.0,0.0,0.0,2,4
redice.tv,10.483326047589072,5.513428746164983,6.472346294500902,5.278114659230517,9.596214830319344,0,0
taiwannews.com.tw,8.750366278367625,7.1770187659099,4.795790545596741,6.792344427470808,9.286838342948908,2,3
timesofisrael.com,12.297329165801726,6.385194398997727,8.132412674500905,5.83773044716594,11.999005424738646,2,4
newsmax.com,11.246352355728682,6.3332796281396915,7.6093665379542115,6.4861607889440895,11.398075623291286,1,1
rstreet.org,9.830540444780064,9.271153211372695,6.0063531596017325,8.677780256064185,10.313442565917144,2,2
ft.com,15.000932147650484,6.698268054115412,10.41676017994517,3.688879454113936,12.255719585419588,2,3
singularityhub.com,11.468388244202492,5.043425116919247,8.323608442343572,5.627621113690636,9.312445594913337,2,3
agerpres.ro,7.0967213784947605,5.093750200806762,4.836281906951479,4.574710978503383,9.279866434624793,2,3
thepostemail.com,6.38856140554563,4.867534450455582,3.2958368660043287,2.5649493574615367,9.490317840042412,1,1
swedishwire.com,5.375278407684165,5.327876168789581,0.6931471805599453,3.2958368660043287,4.709530201312334,2,3
contrailscience.com,12.536113530991495,7.9402277651457025,8.120886021092838,11.379371214941619,11.459271491634595,2,3
globalriskinsights.com,8.970432074329242,7.432483807917119,6.210600077024652,7.401231264413014,9.927301730635383,2,4
diversityinc.com,11.350959323833285,8.156223323194624,6.352629396319567,8.00603417874901,9.576440756562071,2,4
pilotonline.com,11.61007032435659,4.919980925828125,7.044032897274685,6.9726062513017535,11.633726165115931,2,4
nation.com.pk,10.88081693815073,5.891644211825772,6.495265555937007,5.247024072160486,11.792056077692244,2,2
daily-journal.com,8.458292083496076,5.5093883366279774,4.875197323201151,4.564348191467836,9.720585827477107,2,3
ncpolicywatch.com,9.855661923053523,4.890349128221754,6.169610732491456,6.405228458030843,9.776733144190631,2,4
stopfake.org,10.211707276205457,6.329720905522696,6.542471960506806,8.17413934342947,10.355008932402976,2,4
almasdarnews.com,10.802306538498245,2.079441541679836,7.215239978730098,0.6931471805599453,10.419449960407269,1,4
pgpf.org,10.388564506279339,7.4354380198145495,5.817111159963203,5.1647859739235145,8.736007384569218,2,3
realnewsrightnow.com,7.22183582528845,3.0445224377234235,3.258096538021482,1.0986122886681098,10.289667899232423,0,3
commoncause.org,10.80634850729856,8.069029328774956,7.336936913707618,6.74993119378857,10.18123291904192,2,4
theestablishment.co,10.451811252722203,6.891625897052253,6.740519359606223,11.182989818221117,10.325416386674958,2,5
progresstribune.com,13.30943695875682,7.794411205726602,8.153637486385282,10.362525022649812,9.801399454452342,0,6
rightweb.irc-online.org,5.429345628954442,5.267858159063328,2.8332133440562166,2.9444389791664403,7.365812837209472,2,4
rollingstone.com,15.65694694094026,5.605802066295998,10.553126843119141,1.9459101490553128,11.472926048706364,2,4
daily49er.com,8.66406026722579,6.431331081933478,5.1647859739235145,6.822197390620492,9.332026890232784,2,5
freepress.org,10.961520872706323,10.105162289234684,7.945555428253488,7.940583827104244,10.503696737436805,2,5
defenddemocracy.org,4.290459441148391,0.0,0.0,0.0,0.0,2,1
independent.org,9.470548467427207,7.668093709082407,5.71042701737487,8.4040244933106,10.394640940504598,2,2
fbherald.com,8.073091199693152,6.733401891837358,3.4339872044851463,5.831882477283517,10.157082711306169,2,2
mlive.com-grand-rapids-#-0,11.257594409402774,6.113682179832232,6.825460036255307,5.062595033026967,11.134807978380303,2,2
providencejournal.com,11.612978923077204,7.252762418053187,7.0808678966907825,6.983789965258135,11.551126427585393,2,4
jewishbreakingnews.com,9.028218795184896,5.170483995038151,5.488937726156687,5.45958551414416,9.296151028389293,1,2
realclimate.org,8.769040810858803,2.8332133440562166,6.2166061010848646,0.0,6.282266746896006,2,3
truth-out.org,12.006303765532415,10.805435922694409,8.741615924228826,8.826000545482968,10.831983496848645,1,5
ffrf.org,10.978080335360014,6.51025834052315,7.126087273299126,8.501063809486354,9.9661336591864,2,3
warontherocks.com,10.980092785941148,7.063903961472068,7.3550019211052575,7.316548177182976,11.141383408306622,2,3
socialistworker.org,10.2816842334901,7.117205503164344,7.013915474810528,7.669495251007693,10.695891659693414,2,5
verifiedpolitics.com,10.728671258963825,6.910750787961936,6.558197802812269,0.0,8.177515823846075,2,5
vermontindependent.org,10.863795169827055,8.542080906924017,6.787844982309578,7.650644551436898,10.793844902383778,1,5
rapidcityjournal.com,10.050829390434057,4.90527477843843,5.8888779583328805,4.736198448394496,11.128277175574574,2,3
maplight.org,9.366403507607773,7.988203597022577,6.395261598115449,8.088254727122429,9.169414205363537,2,3
deseretnews.com,11.416568737726124,5.003946305945459,7.350516171833997,6.775366090936393,11.809408693375078,2,2
hollywoodreporter.com,14.869458061373827,7.929846429742503,9.957928388214377,6.650279048587422,12.72527706891103,2,4
mic.com,12.172758852125234,7.062191632286557,8.355850041007475,9.613736674915236,11.390780429610727,2,4
theonion.com,16.212315327288902,2.772588722239781,11.213966715790674,0.6931471805599453,11.034163594050591,0,3
demos.org,10.614916596774085,8.72891172506098,7.389563953677635,7.542213463193402,10.269865271936244,2,4
watchers.news,8.987571750367046,8.127109185346374,5.6594822157596205,7.837948916025282,9.464362242935328,2,3
themarysue.com,11.31124982027126,7.200424892944957,7.945555428253488,8.900412690577081,11.195306385433133,2,5
ledevoir.com,12.637156766255956,6.583409222158765,8.169336395928386,5.9814142112544815,11.427487395138115,2,3
auburnpub.com,8.47261414801827,6.461468176353718,5.2094861528414205,4.31748811353631,11.266295760500698,2,3
quadrant.org.au,6.118097198041347,6.261491684321044,2.5649493574615367,4.276666119016055,7.3408355541232755,1,1
studentnewsdaily.com,9.36005264520451,6.983789965258135,5.655991810819852,6.778784897685178,9.794788135612787,2,2
csmonitor.com,11.180483097507892,7.669495251007693,8.404919948933452,9.451952327573435,12.601867816804425,2,3
patribotics.blog,9.997888227957613,7.321849713788357,5.484796933490656,9.849031366740071,9.521641310026595,0,1
mbganews.com,0.0,0.0,0.0,0.0,0.0,0,0
politifeed.net,3.7135720667043084,4.02535169073515,0.6931471805599453,0.0,3.9318256327243257,1,1
bloomberg.com,15.391355284966039,7.061334366910438,10.795280652809883,5.991464547107983,12.828139956909125,2,4
itsgoingdown.org,10.582561163364714,7.229113877793303,6.403574197934816,9.939337205429826,10.274430226605867,1,5
republicanssucks.org,4.718498871295094,5.105945473900579,1.0986122886681098,2.4849066497880004,4.276666119016055,1,5
bipartisanpolicy.org,10.206329136745731,7.784473235736469,6.899723107284872,7.62608275807238,10.091625494651524,2,2
antifascistnews.net,10.043336447652527,5.579729825986222,5.4638318050256105,5.0369526024136295,8.83753604610757,2,5
reason.com,12.287730970467925,5.828945617610208,8.80402490241318,3.80666248977032,11.049921282344737,2,2
kentucky.com,9.591171199125986,6.8501261661454995,5.755742213586912,5.303304908059076,11.260159984422009,2,4
dailysignal.com,10.945741107534854,8.615408238913194,7.0587581525186645,6.7190131543852605,10.367347347021374,1,1
courier-journal.com,11.293313171419834,6.759255270663693,7.145196134997171,8.256607344626158,11.801497141606847,2,4
vancouversun.com,12.371959895860705,6.932447891572509,8.298041661371565,7.002155954403621,12.456784670180221,2,4
timescolonist.com,11.247865570554726,6.527957917622549,7.1049654482698426,4.852030263919617,10.623081903110922,2,4
techxplore.com,8.674538762140013,1.6094379124341005,5.680172609017067,0.0,8.135639903354388,2,3
dailyrecord.com,9.97198696896082,6.084499413075172,5.976350909297934,7.149916836132108,11.019972502738867,2,3
vivaliberty.com,0.0,0.0,0.0,0.0,0.0,1,1
newsite.thehindu.com,15.406782463108751,5.272999558563747,8.573951525234847,4.634728988229637,12.342337174731824,2,4
scotusblog.com,12.630938339342313,3.7135720667043084,8.795430805040017,6.963189985870238,8.987446789417179,2,3
consumerist.com,10.864694287031117,5.337538079701318,7.908387159290043,6.60934924316738,11.109458359524737,2,3
dailynews.com,10.646400611577633,7.021083964289139,7.277247726631483,5.811140992976701,11.95878367563764,2,2
edmontonjournal.com,12.024077035609766,5.424950017481403,7.595387278853972,7.6088706291912604,12.003019670247006,2,4
hcn.org,10.220048584538286,7.477604243197589,7.249925536717987,8.11312710422178,10.267540214063745,2,4
icenews.is,9.50962981746968,5.049856007249537,6.608000625296088,3.0910424533583165,6.1675164908883415,2,4
680news.com,10.986139821625507,4.820281565605037,6.849066282633458,6.744059186311348,11.615842998976914,2,3
jezebel.com,12.662234036516645,3.4011973816621555,8.817001443665859,4.574710978503383,11.373720867249679,1,5
takepart.com,0.0,0.0,0.0,0.0,0.0,2,5
abcnews.go.com,16.4428484828375,6.359573868672378,10.891466187701068,3.9889840465642745,12.297406749392382,2,4
spectator.co.uk,11.77327231120195,6.200509174042691,7.867488568699128,5.605802066295998,11.098121888782686,2,2
americasquarterly.org,9.638284261844774,7.5218592522016285,6.46614472423762,7.949444420250626,9.215029361462314,2,2
en.wikinews.org-wiki-Main_Page,8.677609912822144,6.79346613258001,6.368187186350492,2.5649493574615367,9.137877200242468,2,3
nautil.us,11.119393868426595,6.4232469635335185,7.9391588179567965,8.505120610181969,10.20975828042422,2,3
nj.com-starledger,12.424107167954054,5.442417710521793,7.4999765409521215,4.127134385045092,11.379645469314267,2,4
punchingbagpost.com,7.720905251936778,7.1292975489293715,2.7080502011022096,9.29228895462335,9.384629757072872,2,2
digitaljournal.com,9.809451560609533,9.108086137937427,7.177782416195197,9.60649561075857,12.177395354643304,2,3
triblive.com,7.9717761228806285,5.9053618480545715,5.017279836814924,8.11701408773731,8.47782846789396,2,2
crimeresearch.org,10.038804849483755,5.746203190540153,6.1964441277945195,7.389563953677635,9.517089507145188,1,1
themonthly.com.au,10.729919220241944,8.208491751740379,6.987490247000991,7.419380582918693,9.491677356868124,2,4
theoslotimes.com,6.549650742233809,6.452048954437226,3.1780538303479458,3.4339872044851463,9.540147589478613,2,4
euronews.com,12.591127541800047,6.903747257584598,8.842748916296099,7.074116816197362,11.590469669366938,2,3
counterpunch.org,10.997874259328213,8.911934336161426,7.523481312573497,10.066626289913307,9.438272440022187,2,5
pennlive.com,10.981693031426575,4.890349128221754,6.733401891837358,5.1179938124167546,11.526808646078825,2,4
toprightnews.com,4.90527477843843,0.6931471805599453,2.302585092994046,0.0,5.583496308781699,0,0
newsobserver.com,12.227662889772954,6.238324625039509,7.778630147325809,6.974478911025045,11.703049833827205,2,4
altoday.com,7.5725029850203835,5.814130531825067,3.951243718581428,3.6635616461296463,9.036938912556787,2,3
humanprogress.org,11.207337365538306,6.576469569048223,6.974478911025045,7.943072717277932,9.909519324767848,1,2
conservativemedia.com,17.802919271750593,3.8712010109078916,11.43586081846725,3.258096538021482,10.56206916790876,0,0
newsbiscuit.com,9.467769401256945,8.360539381370861,6.030685260261262,6.966967138613982,9.534233826390537,0,3
news24.com,14.82377500072454,7.988882253309227,8.447199819595701,6.306275286948017,12.444148158152256,2,3
chicagotribune.com,13.868104905614851,5.9814142112544815,9.333707785926467,5.877735781779639,11.990221192126167,2,4
thelondoneconomic.com,10.961312568303402,10.890162187963373,6.6120410348330925,9.065661360606741,10.677961231741842,1,5
ebar.com,8.408716715080153,8.304989580140361,5.278114659230517,7.87359778968554,9.341193180394946,2,5
toledoblade.com,0.0,0.0,0.0,0.0,0.0,2,2
consmovement.com,6.5666724298032415,4.875197323201151,2.7080502011022096,7.499423290592228,8.14902386805177,0,0
jta.org,11.6402539090257,6.695798917058491,7.367708572374371,6.202535517187923,11.003864949150904,2,3
youngcons.com,11.348274853286837,6.35088571671474,6.909753281644809,8.520388082312756,10.257238224957613,1,1
reverbpress.com,10.438869194198006,9.599608345181775,5.676753802268282,8.352318548226004,9.157572306437526,1,5
rooseveltinstitute.org,9.793728488543387,7.656337166430182,6.6359465556866475,6.92461239604856,9.50039462857302,2,4
therebel.media,9.050406334059858,8.888342869109284,4.330733340286331,9.790654744261783,10.474523594701102,1,1
inquirer.net,14.832505983960061,7.547501682814968,8.662677858158219,10.467607467359835,13.437377016366973,2,4
thelapine.ca,6.816735880594968,3.1354942159291497,2.9957322735539913,2.8332133440562166,7.037027614686277,0,3
newpol.org,11.086578847782176,6.7580945044277305,6.2324480165505225,8.702344075220351,9.379661116592883,2,5
voiceofsandiego.org,11.17201137792151,8.248790733696412,7.6246189861593985,7.683403681053826,10.4369353543384,2,3
economist.com,16.964468126165844,5.0751738152338275,11.621941291830664,5.726847747587197,11.914978090510525,2,3
newrepublic.com,11.99459206657197,7.3118861640771655,8.70682132339263,6.8966943316227125,11.47249922546196,2,5
lifesitenews.com,10.880873383770094,10.49241245828517,6.882437470997847,4.430816798843313,10.646662226695721,1,1
nextbigfuture.com,8.754634047431272,7.153051634937481,6.2441669006637355,0.6931471805599453,9.861779749136335,2,3
politifact.com,13.348771992591471,9.008591317516132,9.28609698437543,7.215975002651466,10.437111312578095,2,3
tennesseestar.com,7.208600337960199,6.8638033914529535,3.4011973816621555,4.919980925828125,8.707152175339402,2,1
pluralist.com,7.9229859587111955,6.900730664045173,2.5649493574615367,5.247024072160486,6.715383386334682,2,4
stuff.co.nz,12.041581183633589,6.668228248417402,7.360739903058278,5.332718793265369,12.434307215588536,2,4
backchannel.com,10.09999961284942,5.68697535633982,7.079184394609668,7.950854857719988,9.650979555092,2,4
cincinnati.com,11.820638079920016,5.552959584921617,7.375882148215011,8.516793111394898,11.787826203057275,2,2
sbgi.net,7.842278779117353,4.84418708645859,4.653960350157523,5.583496308781699,5.147494476813453,1,1
thefloridasqueeze.com,7.599901959208497,6.785587645007928,4.634728988229637,5.978885764901122,8.464635940677564,1,5
earthsky.org,13.7344317303705,7.346010209913294,8.180320874773685,7.501082124259871,10.09203965908072,2,3
countercurrents.org,8.816556768641856,4.007333185232471,5.8607862234658645,5.068904202220232,10.067390523806065,2,5
newmatilda.com,10.708623235044119,8.774776816043985,7.074963197966044,8.834773814213882,9.993328256535918,2,4
theverge.com,14.714952543536972,4.976733742420574,10.471978128496518,7.385230923066572,11.863856946761894,2,4
americanactionforum.org,9.645040605352682,8.940105213128124,6.035481432524756,4.836281906951479,9.694431800539538,2,2
loonwatch.com,9.27977314669152,7.958227192322313,5.834810737062606,7.611842399580418,9.717579572206754,0,6
dawn.com,12.318794003594173,6.810142450115137,8.104401307921613,7.684783943522785,8.515191188745565,2,4
everydayfeminism.com,11.624055306018665,7.003974136722679,7.319864929808969,9.014082149443356,9.81170115690542,2,5
weforum.org,14.983809033276383,5.840641657373397,10.108955812170331,7.483244416073849,11.719923374059755,2,3
thereligionofpeace.com,0.0,0.0,0.0,0.0,0.0,0,0
i24news.tv,10.491912902324515,5.575949103146316,7.0808678966907825,7.967973179662935,11.179380938420351,2,3
voiceofeurope.com,12.256941599898234,5.840641657373397,7.497207223203317,8.85978949474541,9.877656792501606,0,0
aclu.org,14.22841658034481,8.647168267837984,9.592059086354347,9.843684468165378,10.647612977860703,2,4
thetandd.com,8.027150106832774,6.654152520183219,4.61512051684126,3.4657359027997265,11.09639435387813,2,3
affinitymagazine.us,10.835966544606807,9.770356079932931,7.00850518208228,10.17458282138351,11.203052315144923,2,4
legalinsurrection.com,10.274223180123194,7.298445101508148,6.974478911025045,0.6931471805599453,11.259812277033587,1,1
poststar.com,9.361257257293044,6.429719478039137,5.7651911027848435,6.9985096422506015,11.278354367257025,2,3
eff.org,12.880200092252865,6.887552571664617,9.562404703357233,6.6669567924292075,9.839802000849994,2,4
nationalcenter.org,9.028938392241614,8.93642970360832,5.5373342670185375,6.013715156042802,9.60541838719786,1,1
bluenationreview.com,9.082620630373812,7.0255383146385215,5.2626901889048865,9.308917935337176,10.41894244468578,1,5
newslookup.com,5.472270673671474,5.7430031878094825,1.6094379124341005,0.0,2.7080502011022096,2,3
realclearpolitics.com,11.855145437379374,7.0630481633881725,8.268988209506656,3.332204510175204,9.982945473870844,2,2
thebaffler.com,10.64901368794098,7.126087273299126,7.1631723908466425,9.21453157659465,9.751210117090553,2,4
presstv.com,11.982697817473559,4.189654742026425,7.997999317979731,7.976938756959433,12.162517753378074,1,4
futurism.com,12.178516436759127,3.49650756146648,8.117610746466228,6.52649485957079,10.085767441795335,2,3
hoggwatch.com,11.128512203558676,6.818924065275521,5.843544417031361,8.224967478914584,8.281977058867758,0,0
newrevolutionnow.org,7.3038432252777055,7.305188215393037,4.02535169073515,3.9889840465642745,11.678372104539337,2,1
lethbridgeherald.com,9.66128859468676,6.150602768446278,5.181783550292085,5.030437921392434,10.66296071826755,2,4
valleynewslive.com,7.8811822022271025,6.257667587882639,3.7135720667043084,6.519147287940394,7.232733136177615,2,2
highline.huffingtonpost.com,11.39196614024431,7.958576903813897,7.710653323501202,9.05893591781695,8.942722330560143,2,4
crosscut.com,10.147805339081744,6.961296045910168,6.952728644624869,8.495560891289124,10.300786071311231,2,4
yesimright.com,8.298290634359283,6.282266746896006,3.1354942159291497,0.6931471805599453,9.319015388601839,0,0
vidmax.com,6.708084083853071,6.701960366002541,2.6390573296152584,3.7841896339182615,5.921578419643817,0,0
world.wng.org,10.308319126670684,7.8087293067443975,7.0282014320580055,5.225746673713202,10.484892788250326,1,1
thecipherbrief.com,10.102871056285998,7.403670290012371,6.39024066706535,6.536691597591305,8.812992231969966,2,3
emptywheel.net,11.686937593893044,8.230577217146454,8.132706489693264,5.58724865840025,12.355203604757225,2,4
codepink.org,10.913596442612834,8.977398978181863,7.596392304064197,9.852509997771259,10.708623235044119,1,5
leftscoop.com,4.624972813284272,3.1780538303479458,0.0,0.6931471805599453,0.0,1,5
freep.com,13.0232278904329,8.165647925297504,8.403352374992478,8.422882511944996,12.253981469052059,2,4
sltrib.com,11.924902656693616,7.202661196523238,7.622663951323595,7.765993079407675,11.732470549562152,2,4
securingdemocracy.gmfus.org,9.983637946718957,3.5263605246161616,5.937536205082426,4.290459441148391,7.164720378771857,2,3
ipatriot.com,8.293799608846816,8.222822130813661,3.1354942159291497,7.567862605463882,7.801800401908972,1,1
news-gazette.com,10.594156665220533,8.391176350832751,6.385194398997727,6.663132695990803,10.198244538659873,2,2
studionewsnetwork.com,7.359467638255621,6.228511003591184,2.6390573296152584,8.183397369998433,8.537779825024625,0,1
mcall.com,11.312582493578455,8.52674740422105,6.755768921984255,7.89020821310996,11.811191330961654,2,3
conservativetribune.com,11.276189960136552,5.855071922202427,6.4457198193855785,6.725033642166842,10.423590013082327,0,0
dailysabah.com,12.973357440661642,2.079441541679836,7.255591274253665,0.0,11.441386497787914,1,1
oneindia.com,10.848793249478808,6.7226297948554485,6.884486652042782,4.4067192472642525,12.579610114583636,1,4
newsthump.com,10.73384995707422,8.208219383496834,7.063903961472068,5.552959584921617,9.798626911919953,0,3
inews.co.uk,7.348587530927593,6.306275286948017,4.736198448394496,2.8903717578961645,7.2130316598348685,2,4
bullshitnews.org,5.187385805840755,5.093750200806762,1.791759469228055,6.171700597410915,6.07993319509559,0,3
atlantablackstar.com,10.502543809696476,4.553876891600541,6.354370040797352,4.574710978503383,10.603808936844072,2,4
ncse.com,9.503606822721864,5.2626901889048865,6.530877627725885,4.7535901911063645,9.644004134443026,2,3
disobedientmedia.com,9.436758555824051,4.394449154672439,5.062595033026967,5.983936280687192,7.0975488506147935,2,1
renewedright.com,0.0,0.0,0.0,0.0,0.0,1,1
newsone.com,11.005776407676661,6.8690144506657065,6.700731109547809,7.2541778464565185,11.15394787196882,2,4
chron.com,13.309491696517346,6.249975242259482,8.461680481485981,5.771441123130017,12.091643354779134,2,4
imediaethics.org,8.11522197256233,7.627057417018933,5.3612921657094255,6.016157159698354,9.218010878280404,2,3
transparency.org,12.168889854402456,7.193685818395113,8.19836438996762,8.198089248956116,9.38353709043758,2,3
adaa.org,9.403601868808472,6.83087423464618,5.545177444479562,6.881411303642535,8.438582790834326,2,3
alternet.org,11.84075330335124,9.718602713339008,8.85152027169106,7.219642040130735,10.768105970835615,1,5
puppetstringnews.com,8.327726166461412,4.007333185232471,4.394449154672439,8.332789468417959,10.228429281911373,0,0
limacharlienews.com,9.619996684702816,7.638679823876113,4.919980925828125,9.810714152383774,9.217713126305595,2,3
calwatchdog.com,8.407601514786142,6.218600119691728,5.545177444479562,1.6094379124341005,8.914357274485015,2,4
sfchronicle.com,11.967104543868992,5.455321115357702,7.961370201719512,7.8469809821387875,11.422716253079743,2,4
en.mercopress.com,8.098338846189058,4.9836066217083355,5.703782474656202,4.430816798843313,10.238530196347746,2,3
realclearscience.com,9.302372457422676,7.116394144093465,6.23441072571837,7.365180126021014,10.367567420904207,2,3
israelnationalnews.com,10.281923988256374,6.343880434126331,7.1180162044653335,5.093750200806762,11.562372556172981,2,2
mayoclinic.org,14.446956787673454,7.4999765409521215,9.39897529082673,7.8473718361597875,10.65888156782512,2,3
progressivestoday.com,9.048409504829964,8.401557847817314,5.768320995793773,9.141204633141319,10.012297113393405,0,0
projectcensored.org,9.400547423044127,5.564520407322693,6.4457198193855785,4.990432586778736,9.812194294089736,2,5
billmoyers.com,11.964243093260482,7.204892510204673,8.400884069015854,6.272877006546168,10.258746494416975,2,4
pressdemocrat.com,10.686338316177853,5.493061443340548,6.525029657843463,5.805134968916487,11.052634514578283,2,4
fastcompany.com,14.653382562794235,8.327000740241713,10.707639291138983,9.137124309644925,12.176226652053176,2,4
dailysquib.co.uk,10.574491368410381,3.828641396489095,6.2324480165505225,5.910796644040527,10.05061361742642,0,3
citypaper.com,11.503521384894936,6.53813982376767,7.224753405767971,4.672828834461906,10.207325906555994,1,5
